AccountNumber,Balance,AccountType,LinkedCustomerID
GB77ULVL68430573170783,17013.6,Checking,e79e1351-0296-4ce1-98bf-56dd3a29216d
GB81YNUJ07517006060971,949380.71,Business,76f821f1-59a2-4710-93b9-10d4f4fd6055
GB73LWHD77238247631062,736515.99,Business,6ba20977-c153-4066-ab85-943e162687ee
GB33ERLP88267972342053,59278.12,Business,236f1e97-6d89-44d0-808b-079ff6000b56
GB54DMES81890435021661,932007.61,Savings,3e00114a-fa3d-4a31-82e3-f9d3eac4f09b
GB77RNAC76428158874310,951486.61,Checking,99086ac1-b442-464a-93bd-8c1c6e32ba5e
GB53ALKO49857282576342,366414.72,Business,aafdcebc-81ce-444a-9a86-984eeb6b52c3
GB25FXMQ08885173686409,533299.98,Business,f42e4fe9-85c9-4450-8660-d39b88684f37
GB65ZWHS13328742393161,681246.69,Checking,fd085247-939c-4be3-ab97-f90dda1d655d
GB34OPQK42828159829481,10635.04,Savings,f48be7d6-7b72-456e-b6ad-a43c248819c9
GB59UHEW24223343556079,675300.49,Business,9c1c3455-aea8-4d2f-9bd7-0c102db8f29c
GB82RUTS39291206155297,641909.24,Savings,243f1f3d-0136-4ac7-b788-25a26f140498
GB27BRGQ98525394411924,901364.06,Business,ccae9b1a-0610-4555-bb3e-cfab7d58c4b6
GB28ANFB88817589752258,481177.75,Savings,2b31a364-fbc0-4eb9-aabc-da25cb62eea9
GB07BYSR89688326402661,326173.23,Business,dbb048bb-de72-4a84-9063-65965c24246a
GB08JGNN49955237554514,266601.29,Checking,a49bf538-0473-44a2-b2fe-8cb5a3217e8b
GB04IESE33158768310933,980056.6,Business,db8dff17-2bbc-4d59-9035-86f98a08f9de
GB59FBUQ57425383917103,149855.37,Business,6bd57f6a-fea8-474a-8c86-4a1ce49d29cc
GB90FWIM56339462460088,146188.16,Checking,f94206b6-2470-4b1f-9aeb-278791b9a436
GB62FGAI36623691486394,136752.19,Savings,82aeafe5-bc99-473e-98c1-9d9e1d491028
GB13CHAC22508340544588,714525.09,Business,e5306e14-4ebe-4e5a-873d-35dc09396e14
GB33UIUT22081875890733,507589.97,Business,a753f13b-babb-44ac-820a-f6db3e1247d2
GB34OIHW61690546136850,769289.25,Savings,1374c8dd-c1d3-4c63-849d-9b7db852aa18
GB73CDBO85887448627810,443295.34,Business,fb1ad840-fc86-4fc6-94ec-c80b85611afa
GB44EQDJ89025654360880,487086.4,Savings,960ad55b-7116-4085-bba0-4b59075c7ef3
GB48CTFN81799180463827,975744.24,Checking,c78aaa93-573c-4c24-a2a3-15dda0e93543
GB65UVHO20496137880273,319803.67,Business,530b70e5-6bd4-416b-82f4-39e5d6a561b3
GB47RWET99371809232110,484004.92,Checking,dd915540-541c-4dce-a272-f3bfadfc28b0
GB78GXUA70942462529624,272328.79,Savings,939a6dc6-075d-4c11-af20-49ca2eca3480
GB85PVZU01560549519428,724346.95,Savings,76239c5b-bd08-416b-b8ab-e17d97789d96
GB43CDAC56079139563202,41900.28,Checking,26c2f54c-7718-4c14-902e-2792b028fbad
GB16WSYM19998323998162,377588.37,Checking,40521a6e-7210-401d-a8a6-ef5b7cfe7524
GB91LAOL17380774942477,402654.94,Business,1f52f248-b817-404e-b188-ebf7b9d56f52
GB96CBEF78335177082097,665357.66,Savings,797a5f05-176c-43ea-a46a-cc5b3d688f5a
GB24DCYN09041145900298,429997.66,Savings,3201dcce-9f88-40c4-808f-585c689054b1
GB84GSMI19220576355397,116300.75,Savings,22088280-f4c5-4e59-870a-db6ab635c107
GB37RSCE58485937484945,728548.17,Checking,9f4f85f7-33fc-4d3d-b74a-cfc1b10f07bd
GB42WGKZ56985725091175,930080.41,Checking,c6af97be-0263-4a00-8644-5b6b84cf1a5b
GB37GEYI02757650505925,202450.15,Checking,96216344-ba4a-4f88-b460-11db524c6e2e
GB68CTVA83629365651350,371550.04,Savings,e9842170-2e7d-417f-a703-571620baaf15
GB46AJAD21632557939247,821272.95,Checking,eb1f8537-c2f9-4162-98fd-a9b8940e7cfb
GB65EGTV40808920752979,53569.49,Checking,eed8e049-1ffb-4dd1-ba86-e71028af1f5e
GB92JGXF87801734108939,469473.03,Business,7f6a4bca-3e46-4f24-8b76-066880140a8c
GB08ZTXO52208885634831,779501.44,Checking,ce07c47f-de82-4348-b140-dc467e43fa15
GB93NITN41101384863953,861754.58,Savings,39dae6ba-0d82-4027-b41f-2c14d567161e
GB88CZGE20647397976440,714037.06,Checking,d3774638-7aff-42e3-95f4-28ce46c2b778
GB69WSWA67455624617515,44269.48,Business,7d6fc7c6-2df9-4a50-865a-66b71d81bb8e
GB06PMCV34488643305265,407913.1,Savings,d451ce7b-37ae-49c2-8b95-0d871d5a516f
GB77OPAX64276661978818,59530.84,Savings,3af68189-db61-4a31-a03b-922d6a32a986
GB80EUSQ43993266944204,440263.05,Checking,1200debd-b96d-439c-8a95-1207f6aa8951
GB58PGJG90988968383543,724050.04,Business,c4bee260-1722-4c9b-9441-9991b981e277
GB28UMKW59211841648605,375351.89,Savings,00958a66-a040-430d-af3b-5db59cdf3374
GB19RPEA24634327284649,336344.63,Savings,6e062c3e-4b8a-421e-b088-e6ab3ec01e42
GB65GKWX48508767508484,226271.54,Business,44b00bae-7254-4283-bf40-7e607148f859
GB05BYTA94703822770109,68440.17,Checking,895a563b-ed22-45c7-b230-12cb79ae8a5f
GB41MHKH98041828741773,431335.73,Checking,4bf675b6-1a61-469f-b960-8bfdf89dd59a
GB23AJWU68285896687819,285412.61,Business,40745a46-dd10-4b99-8b72-d567184aa792
GB40BXAZ46786357796783,332075.93,Business,04fae957-5c33-4a21-9c19-585bc9d005c1
GB35COGX21928517983243,528540.47,Savings,169d749b-3769-41c3-8e97-b91a5b9e4fc4
GB73RLFA62551171777403,914226.1,Savings,62ff6be9-3766-42d5-8fdc-40000eed7f3e
GB22CPGW91885180818230,326861.98,Business,06329dc5-e9c7-47a3-88bc-88eb6cab4344
GB02MERY95688947085846,907300.57,Savings,d0b8afe2-daf9-4e4f-ad33-b654de2a51d0
GB08CBBI77072799140605,564310.29,Checking,055c146e-196a-4c16-a58e-5b0794f59a3b
GB21AZXD54715277817521,184005.87,Checking,55ec6663-30fe-4676-aee7-d7c572e0f28a
GB26SRAT67969123778523,712004.55,Checking,354c4e04-f3f4-4a68-95f3-a17fba3e81c4
GB93FKAP72048551710436,628311.17,Business,6b586858-20a8-4ccd-a2b6-8edbb1927675
GB49JFRB31640250280332,287974.94,Business,cc162773-0281-4182-8d60-4af5a9d21d58
GB84EBSH26597124087083,871727.17,Checking,d921c974-e7cd-4fed-a0e5-54bab17b4baa
GB10UGMV02815347291091,941811.06,Business,67aea531-921c-4d70-b490-1ae8a0e8e340
GB79YBPN87898524939444,80048.41,Business,aaa5ea01-5bdb-424d-9caf-48d5dd7b2e9e
GB48VCZF78958107322015,270972.44,Savings,9187633a-fd18-4bd3-92e9-2eff01d9015b
GB70UWEC48058348514485,361342.6,Savings,336fae8b-f657-4b05-9d4b-4d15f6192fb8
GB90XDSY98481935832554,549900.72,Checking,126e166d-ab57-49a8-8686-e8da3373bfcc
GB64BDPD74059164551222,316915.25,Business,9bdd00ea-9101-4fa4-bd16-b438d8a03e33
GB54HCTW88035259581008,399215.7,Savings,b384752d-afb8-42d8-9107-35a68e032849
GB73BLJW25608894746296,827111.98,Business,dedd1136-2cf1-4b92-a3b2-e710aa3923ab
GB09YLVP72085039736868,781281.43,Savings,4fa9a96e-5065-42c0-9e4d-b414f1bebdf6
GB53XZSY01708658969248,584957.91,Savings,a8cb208c-1a13-4e8d-9086-084f40ac9a57
GB04XKZT99406397269112,897741.07,Checking,10daf4fe-de1d-429c-bc6a-8968da2c1dd7
GB58OUWI45187589716055,926457.48,Business,a596e36c-6640-4cbc-b5c6-1c372fb96393
GB79FHZQ90986594318342,937302.13,Savings,ebf9f073-2a9b-41c8-a607-8205cd0b7524
GB75GKKT76465383497380,84598.36,Business,475557c3-0d82-422a-9ebb-4a8b09574b93
GB54HKYK96482731710681,159242.55,Savings,52e135ae-8aff-46d6-9c9c-d658a64e0c81
GB39YAYU11285164786670,75872.52,Savings,6c880f38-321a-4f9d-8252-c634c2c099d8
GB63WZVB01668724154952,823963.08,Business,c53f5d39-af24-4f21-b2b9-ebdff15ae250
GB48KHMD86435522341490,129358.68,Business,4eea4fe8-c059-41f5-a255-61b1f6136354
GB40KJHF22092857643230,192767.98,Business,4d56a65a-ff9f-4b22-a5d5-7912bec4e44c
GB68QPZI75187588565135,889560.93,Savings,c7be17df-0178-4b19-b9bb-3553c8bbd2bc
GB71GQAB57729532206210,449914.55,Savings,c8f017c8-c8b0-496d-86a4-487c5aa13e9e
GB30RAPQ83927311566365,355130.38,Savings,879e37a9-8d67-412f-82bd-9f0d5a04ace3
GB31IENI13726970165141,583411.62,Business,7456b546-ba02-4fd9-9f1e-2fdb420f9312
GB93TYAR29275301781703,828123.92,Savings,47528f23-aa08-4e06-ad70-0da5de944eeb
GB26PJUU52190236325300,747926.22,Checking,4c3b0ac4-113c-40c7-b16a-df14a871bd07
GB36MUNF00421617124390,31870.91,Business,7726f0df-69c9-48d1-9e6c-b70a462aa77b
GB76QRLP08163780260585,270390.39,Business,137819d2-0267-4df4-9d5a-bcbc3e4a894b
GB25OKPL45465562501608,198183.18,Savings,ae2cd257-76cf-4d2f-b591-3ee2ef49bc8d
GB06CCQW65252102236763,851381.67,Checking,1982b993-1fdb-43e3-b2eb-abb9014c057d
GB63MKRQ24137745097438,32101.86,Checking,f737b61d-c9f2-473e-a673-d58af09c6cb9
GB62NJKC11056471933659,765267.99,Business,11bf2646-1129-4469-9454-36604be5faa1
GB33KEMO25067874937456,373373.36,Business,b074316d-4823-462a-8cf8-988aad6c4529
GB78TEWB86552821911838,744603.11,Savings,e58ef474-ecd9-44f3-814d-7902ddff4a05
GB32LRER88084813539904,31230.24,Savings,e867e104-8cdf-4d44-b483-73b738027b53
GB71FRCG92119990184008,712979.53,Savings,c8feea6e-8a4c-4ccf-908e-c939607fcd93
GB31NJUU81333350817456,307609.79,Checking,ff5938e6-79ea-41e6-87bf-035f67e77006
GB07TZOE85327927981121,728398.57,Checking,98b36c41-b1a6-4d07-a7ba-282a0c03ab98
GB30NFGJ19549827548600,655347.01,Checking,f01d35dc-420a-4362-a70e-737d9f054825
GB94IVHQ12764018315041,899084.35,Checking,f72883c5-456b-4175-99a8-1785f90fd0fe
GB92IBKY30568067003789,388341.45,Checking,ef968e27-9fa8-4067-982f-1463136be9d2
GB15CSFH78782231970228,581499.05,Business,f203fc51-b868-4df2-b2bf-80a1a179cb84
GB13XDNT29776205841825,492640.67,Savings,9ab19f66-4ca1-4b55-a7c7-26addc15fd95
GB45XUST70437357071320,31562.39,Savings,bf92984e-64e5-47b8-a8f3-ceb2400ea7e1
GB93IGPH78640791835643,2795.4,Savings,7a966a49-76cd-47f8-9825-f9f83400523e
GB92BWXD63328454801959,188883.27,Business,59fa125f-2ada-48e0-9a10-150d7148a52d
GB16EULF36877013778436,683154.75,Checking,76ddb236-3bef-43ea-8ad4-b7de14d8b76d
GB32TDBI45440547624011,318156.37,Business,1e748c0c-9d50-4c47-8b15-04b4feef0d38
GB31HLAA69825014997454,553078.11,Savings,dc2cab38-3425-40db-8404-223c7c129d16
GB41TRLC87336731855449,394577.36,Checking,2f41c8bd-9a4e-44be-872c-3e80391d8987
GB22TPUX18661441761602,332883.25,Business,d3d48d55-cea1-4f0d-a687-561b6c2bd454
GB63OGST34946077712040,746230.52,Business,7575741b-7bc8-473f-9043-e9ae7ff64f6c
GB18PYZE84728290994713,240020.3,Savings,cd5c808d-af53-4f00-bf7a-8f18999783a7
GB17ORYN42650477883844,998528.97,Checking,0eed2132-6765-41a7-9aa0-c0e107584bd3
GB10FABZ79991626435000,540160.96,Savings,408aafd1-3ebe-42ed-9ee8-0bbd32d10c66
GB85EAWS65706166336486,433183.63,Checking,67e95609-c760-49ed-951b-4e72564a6be2
GB75SEWH00315149740001,888304.65,Checking,4fe0f17f-c9a1-41fe-8528-8cfdeef3e703
GB66MEJV40207931923856,627181.88,Savings,601f8a86-2958-4e80-bf63-117788e9965e
GB20FPTS59899654135315,425846.62,Checking,e226a311-df52-45e1-b7f6-6a7ee0d7ce17
GB76DJNG98777313131104,391413.65,Business,9f3975b2-e5eb-4740-a3ce-8f791a7eb06f
GB85OXVI54389554239996,667442.14,Business,9d80404d-afc2-4e25-a9be-7694e1415834
GB31KOZV02513461974854,583456.1,Savings,c6a07d17-2502-4648-9fbf-511cb89c35d2
GB64OEBL68071045694286,384087.03,Savings,dfec8404-c69c-425f-aab2-ef742af17cf1
GB35FWKX14251507739922,856862.14,Savings,562c8e98-d3cc-41c3-a025-05de2b56ba5d
GB41ANYR11935899042193,34472.42,Checking,4de3acc7-358e-4387-9ad6-8f5f025486df
GB87VNYV65833977868893,274761.19,Checking,e5e82d59-76b2-44ab-9e04-7c46a5d9e3e0
GB35IWME43319982580342,350246.33,Checking,fcc099c6-d222-4c7f-af9a-5fdbcc1fb3f5
GB46HBMP04724641392553,139956.61,Savings,0b39d8fc-3f29-4d7b-b4e6-e9ed3be90e94
GB73FAII85746443653429,839658.97,Checking,74adf2fe-4ffc-46b3-869a-cbceeebbce85
GB32LRDZ50141008663574,193699.4,Checking,83162843-f189-4b00-a8c0-af7c2637c670
GB58DPNS30497371585969,893165.51,Checking,732a6e29-3216-4538-94fc-d136f48ab0d5
GB44ZDCZ57900173054816,96232.98,Savings,dbfcb51f-c43f-4dc6-9793-de08104a933f
GB89BIBB31181954938768,24236.24,Checking,bb103e29-411f-4b37-968c-7863f536c362
GB51KRFY65974867447912,871683.14,Savings,e2f29099-f19b-498f-9a71-e68b25fc34cd
GB83DPSC45487938428524,287080.04,Checking,cf41ab87-6738-4948-ab3c-2598eb412c31
GB93OSOM94768372244612,859346.72,Savings,13cb3cf4-8e17-4c00-b047-2f839aa03cfa
GB88EUJB98783325925997,157421.99,Checking,08e12eab-c6fe-43b3-98db-64573ddbfc1a
